"UNIQUE_ID","LAKE","STATION_ID","SAMPLE_NUMBER","LAT","LONG","AGENCY_CODE","METHOD","DATE","REPORTING_VALUE","LIFE_STAGE","FINAL_ID","TAXON_LEVEL","PHYLUM","SUBPHYLUM","CLASS","SUBCLASS","ORDER","SUBORDER","FAMILY","SUBFAMILY","TRIBE","GENUS","SPECIES","PICKED","SQUARES","WIND","ONCOLITE","DISTURBANCE","SUBSTRATE_SIZE_D50","SUBSTRATE","DISTANCE_FRAM_SHORE","TEMPERATURE","CONDUCTIVITY","PH","MACROPHYTE"
"CAZ_3_1","CAZ","CAZ_3",1,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",2,NA,"PARATENDIPES","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","CHIRONOMINI","PARATENDIPES",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_1","CAZ","CAZ_3",1,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",1,NA,"POLYPEDILUM","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","CHIRONOMINI","POLYPEDILUM",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_1","CAZ","CAZ_3",1,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",11,NA,"CRICOTOPUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","ORTHOCLADIINAE",NA,"CRICOTOPUS",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_1","CAZ","CAZ_3",1,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",4,NA,"ABLABESMYIA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","TANYPODINAE","PENTANEURINI","ABLABESMYIA",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_1","CAZ","CAZ_3",1,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",2,NA,"CHIRONOMIDAE","FAM","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE",NA,NA,NA,NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_1","CAZ","CAZ_3",1,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",2,"EARLY INSTAR","HEPTAGENIIDAE","FAM","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","HEPTAGENIIDAE",NA,NA,NA,NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_1","CAZ","CAZ_3",1,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",7,NA,"HYDROPTILA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","SPICIPALPIA","HYDROPTILIDAE","HYDROPTILINAE","HYDROPTILINI","HYDROPTILA",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_1","CAZ","CAZ_3",1,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",2,NA,"CRANGONYX","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","CRANGONYCTIDAE",NA,NA,"CRANGONYX",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_1","CAZ","CAZ_3",1,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",33,NA,"GAMMARUS","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","GAMMARIDAE",NA,NA,"GAMMARUS",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_1","CAZ","CAZ_3",1,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",4,NA,"HYALELLA","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","HYALELLIDAE",NA,NA,"HYALELLA",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_1","CAZ","CAZ_3",1,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",1,NA,"ORCONECTES_OBSCURUS","SPE","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","DECAPODA","PLEOCYEMATA","CAMBARIDAE","CAMBARINAE",NA,"ORCONECTES","ORCONECTES_OBSCURUS",2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_1","CAZ","CAZ_3",1,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",1,NA,"CAECIDOTEA","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","ISOPODA","ASELLOTA","ASELLIDAE",NA,NA,"CAECIDOTEA",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",2,NA,"DREISSENA_POLYMORPHA","SPE","MOLLUSCA","","BIVALVIA","HETERODONTA","VENEROIDA","","DREISSENIDAE","","","DREISSENA","DREISSENA_POLYMORPHA",2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",1,NA,"AMNICOLA_LIMOSUS","SPE","MOLLUSCA","","GASTROPODA","","NEOTAENIOGLOSSA","","HYDROBIIDAE","","","AMNICOLA","AMNICOLA_LIMOSUS",2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",2,NA,"BEZZIA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CERATOPOGONIDAE","CERATOPOGONINAE","PALPOMYIINI","BEZZIA",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",1,NA,"CLADOTANYTARSUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","TANYTARSINI","CLADOTANYTARSUS",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",21,NA,"MICROTENDIPES","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","CHIRONOMINI","MICROTENDIPES",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",2,NA,"PARATENDIPES","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","CHIRONOMINI","PARATENDIPES",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",1,NA,"POLYPEDILUM","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","CHIRONOMINI","POLYPEDILUM",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",6,NA,"TANYTARSUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","TANYTARSINI","TANYTARSUS",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",1,NA,"CORYNONEURA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","ORTHOCLADIINAE",NA,"CORYNONEURA",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",7,NA,"CRICOTOPUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","ORTHOCLADIINAE",NA,"CRICOTOPUS",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",4,NA,"ABLABESMYIA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","TANYPODINAE","PENTANEURINI","ABLABESMYIA",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",6,NA,"CHIRONOMIDAE","FAM","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE",NA,NA,NA,NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",1,NA,"STENONEMA_FEMORATUM","SPE","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","HEPTAGENIIDAE",NA,NA,"STENONEMA","STENONEMA_FEMORATUM",2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",3,"EARLY INSTAR","HEPTAGENIIDAE","FAM","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","HEPTAGENIIDAE",NA,NA,NA,NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",3,NA,"HYDROPTILA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","SPICIPALPIA","HYDROPTILIDAE","HYDROPTILINAE","HYDROPTILINI","HYDROPTILA",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",1,NA,"POLYCENTROPUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","POLYCENTROPODIDAE","POLYCENTROPODINAE",NA,"POLYCENTROPUS",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",4,NA,"CRANGONYX","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","CRANGONYCTIDAE",NA,NA,"CRANGONYX",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",28,NA,"GAMMARUS","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","GAMMARIDAE",NA,NA,"GAMMARUS",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",2,NA,"HYALELLA","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","HYALELLIDAE",NA,NA,"HYALELLA",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_3_2","CAZ","CAZ_3",2,42.9636879,-75.8735886,"ESF","KICK NET","6/30/2014",5,NA,"CAECIDOTEA","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","ISOPODA","ASELLOTA","ASELLIDAE",NA,NA,"CAECIDOTEA",NA,2,30,"East",NA,NA,47.94582646,"CoarseGravel",3.7,19.36,281,7.61,1
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",3,NA,"FERRISSIA_FRAGILIS","SPE","MOLLUSCA",NA,"GASTROPODA",NA,"BASOMMATOPHORA",NA,"ANCYLIDAE",NA,NA,"FERRISSIA","FERRISSIA_FRAGILIS",1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",2,NA,"MENETUS_DILATATUS","SPE","MOLLUSCA",NA,"GASTROPODA",NA,"BASOMMATOPHORA",NA,"PLANORBIDAE",NA,NA,"MENETUS","MENETUS_DILATATUS",1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",1,NA,"PSEPHENUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","PSEPHENIDAE","PSEPHENINAE",NA,"PSEPHENUS",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",16,NA,"MICROTENDIPES","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","CHIRONOMINI","MICROTENDIPES",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",27,NA,"PARATANYTARSUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","TANYTARSINI","PARATANYTARSUS",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",7,NA,"PSEUDOCHIRONOMUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","PSEUDOCHIRONOMINI","PSEUDOCHIRONOMUS",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",24,NA,"TANYTARSUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","TANYTARSINI","TANYTARSUS",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",9,NA,"CORYNONEURA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","ORTHOCLADIINAE",NA,"CORYNONEURA",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",3,NA,"THIENEMANNIELLA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","ORTHOCLADIINAE",NA,"THIENEMANNIELLA",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",3,NA,"ABLABESMYIA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","TANYPODINAE","PENTANEURINI","ABLABESMYIA",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",6,NA,"CHIRONOMIDAE","FAM","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE",NA,NA,NA,NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",4,NA,"CLOEON","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","BAETIDAE",NA,NA,"CLOEON",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",1,NA,"BAETIDAE","FAM","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","BAETIDAE",NA,NA,NA,NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",3,NA,"STENONEMA_FEMORATUM","SPE","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","HEPTAGENIIDAE",NA,NA,"STENONEMA","STENONEMA_FEMORATUM",1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",7,NA,"STENONEMA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","HEPTAGENIIDAE",NA,NA,"STENONEMA",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",13,"EARLY INSTAR","HEPTAGENIIDAE","FAM","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","HEPTAGENIIDAE",NA,NA,NA,NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",2,NA,"MYSTACIDES","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","INTEGRIPALPIA","LEPTOCERIDAE","LEPTOCERINAE","MYSTACIDINI","MYSTACIDES",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",3,NA,"POLYCENTROPUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","POLYCENTROPODIDAE","POLYCENTROPODINAE",NA,"POLYCENTROPUS",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",5,NA,"CRANGONYX","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","CRANGONYCTIDAE",NA,NA,"CRANGONYX",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",83,NA,"GAMMARUS","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","GAMMARIDAE",NA,NA,"GAMMARUS",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_1","CAZ","CAZ_4",1,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",3,NA,"CAECIDOTEA","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","ISOPODA","ASELLOTA","ASELLIDAE",NA,NA,"CAECIDOTEA",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_2","CAZ","CAZ_4",2,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",4,NA,"DREISSENA_POLYMORPHA","SPE","MOLLUSCA","","BIVALVIA","HETERODONTA","VENEROIDA","","DREISSENIDAE","","","DREISSENA","DREISSENA_POLYMORPHA",1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_2","CAZ","CAZ_4",2,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",1,NA,"PISIDIUM","GEN","MOLLUSCA",NA,"BIVALVIA","HETERODONTA","VENEROIDA",NA,"PISIDIIDAE",NA,NA,"PISIDIUM",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_2","CAZ","CAZ_4",2,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",1,NA,"FERRISSIA_FRAGILIS","SPE","MOLLUSCA",NA,"GASTROPODA",NA,"BASOMMATOPHORA",NA,"ANCYLIDAE",NA,NA,"FERRISSIA","FERRISSIA_FRAGILIS",1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_2","CAZ","CAZ_4",2,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",1,NA,"FERRISSIA","GEN","MOLLUSCA",NA,"GASTROPODA",NA,"BASOMMATOPHORA",NA,"ANCYLIDAE",NA,NA,"FERRISSIA",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_2","CAZ","CAZ_4",2,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",2,NA,"PSEPHENUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","PSEPHENIDAE","PSEPHENINAE",NA,"PSEPHENUS",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_2","CAZ","CAZ_4",2,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",14,NA,"MICROTENDIPES","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","CHIRONOMINI","MICROTENDIPES",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_2","CAZ","CAZ_4",2,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",1,NA,"POLYPEDILUM","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","CHIRONOMINI","POLYPEDILUM",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_2","CAZ","CAZ_4",2,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",24,NA,"TANYTARSUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","TANYTARSINI","TANYTARSUS",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_2","CAZ","CAZ_4",2,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",3,NA,"CORYNONEURA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","ORTHOCLADIINAE",NA,"CORYNONEURA",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_2","CAZ","CAZ_4",2,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",1,NA,"PSECTROCLADIUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","ORTHOCLADIINAE",NA,"PSECTROCLADIUS",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_2","CAZ","CAZ_4",2,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",2,NA,"THIENEMANNIELLA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","ORTHOCLADIINAE",NA,"THIENEMANNIELLA",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_2","CAZ","CAZ_4",2,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",3,NA,"ABLABESMYIA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","TANYPODINAE","PENTANEURINI","ABLABESMYIA",NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_2","CAZ","CAZ_4",2,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",3,NA,"STENONEMA_FEMORATUM","SPE","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","HEPTAGENIIDAE",NA,NA,"STENONEMA","STENONEMA_FEMORATUM",1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
"CAZ_4_2","CAZ","CAZ_4",2,42.9581223,-75.8675842,"ESF","KICK NET","6/30/2014",3,"EARLY INSTAR","HEPTAGENIIDAE","FAM","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","HEPTAGENIIDAE",NA,NA,NA,NA,1,15,"East",NA,NA,64,"CoarseGravel",4,19.44,283,7.65,0
